program_id;overlap_count;jaccard_index
796;19;0.6333
2193;20;0.7407
2194;20;0.7143
4542;20;0.7407
4596;19;0.6552
10466;19;0.7037
10467;20;0.8000
10503;19;0.7037
11545;19;0.6552
11547;20;0.7692
11549;20;0.7407
14176;20;0.7407
16687;19;0.6333
19762;19;0.6786
19764;20;0.6667
19774;19;0.6786
19827;19;0.7037
19863;19;0.7037
19973;20;0.7407
20765;19;0.7037
20769;20;0.7407
20775;19;0.7037
20789;19;0.7037
20797;19;0.7037
20807;20;0.7407
20829;19;0.6786
20832;20;0.7407
20855;19;0.6786
49471;21;0.8400
59833;19;0.6129
62539;19;0.6333
62546;20;0.7143
64853;19;0.6129
68432;19;0.6552
71982;20;0.7407
72334;20;0.7143
85565;19;0.6552
86180;20;0.7407
89250;19;0.6129
90388;20;0.7692
90458;20;0.7692
90550;19;0.7037
93064;19;0.5938
96789;19;0.6129
98316;20;0.8000
98317;21;0.7500
98318;20;0.7143
107905;20;0.7692
109134;21;0.8077
113011;21;0.7241
113014;20;0.7143
114761;21;0.7241
115754;20;0.6897
123152;19;0.6129
130820;20;0.6667
131594;19;0.6552
134943;19;0.7037
134944;19;0.7037
134945;20;0.6667
134946;19;0.6786
134972;20;0.6667
134976;20;0.7407
157122;19;0.6333
160388;19;0.6786
164629;20;0.7143
165663;20;0.7407
171417;20;0.6667
174968;21;0.7241
176014;21;0.8400
176051;21;0.8400
176053;21;0.8400
176055;19;0.6552
176105;21;0.8400
176214;21;0.8400
176394;21;0.8400
176398;19;0.7037
176439;20;0.7143
176537;21;0.7241
177346;21;0.7778
177703;21;0.8077
178809;20;0.6667
188485;21;0.8077
188659;21;0.7778
188729;20;0.6897
188730;19;0.6129
188731;19;0.6552
188734;20;0.6897
188736;21;0.7778
188934;21;0.7778
188935;20;0.8000
188939;21;0.8400
188941;20;0.6667
188943;21;0.8750
188945;21;0.7500
189038;21;0.8400
189966;21;0.8400
190289;23;1.0000
190290;21;0.7500
194807;21;0.7500
196533;19;0.5938
197723;19;0.6333
209927;20;0.7143
222066;19;0.6786
222132;19;0.7037
222134;22;0.9167
222135;22;0.9167
223139;20;0.7143
223140;20;0.7143
223141;20;0.7143
229780;20;0.7143
235162;21;0.7778
236290;20;0.7407
242671;20;0.7407
244593;19;0.6786
248181;19;0.6129
256719;21;0.8400
257775;20;0.6897
268683;20;0.6667
294969;20;0.7143
296168;20;0.6667
300077;19;0.7037
307229;20;0.6897
330479;20;0.6897
332133;20;0.7143
333345;21;0.7241
343069;20;0.7407
344111;22;0.9565
344212;21;0.8077
344387;19;0.7037
344520;20;0.7407
344554;20;0.7407
344568;20;0.7407
